customer_id,age,income,education,employment_years,credit_score,debt_to_income_ratio,existing_loans,savings_balance,mortgage_balance,loan_amount_requested,years_at_current_address,number_of_credit_cards,late_payments_6m,bankruptcies,marital_status,dependents,home_ownership,loan_approved,approval_probability
CUST_047783,51,22079.4,Some College,3.0,632,0.205,3,15832.65,0.0,12245.07,4.5,1,0,0,Single,0,Mortgage,1,0.385
CUST_025472,54,116693.35,Master,9.7,764,0.225,3,39029.56,36759.28,40040.34,3.8,2,1,0,Single,2,Rent,0,0.539
CUST_017524,56,28461.69,Bachelor,2.7,717,0.186,2,1233.9,0.0,17856.22,5.6,4,0,0,Single,0,Mortgage,1,0.418
CUST_009475,24,41230.69,Bachelor,2.0,661,0.237,1,4342.47,301314.86,9398.13,1.1,1,0,0,Married,1,Own,1,0.423
CUST_036696,49,37166.59,High School,7.8,743,0.298,3,12720.05,0.0,11038.04,4.2,1,0,0,Single,0,Own,0,0.456
CUST_037682,34,31378.28,Bachelor,12.0,720,0.379,2,8077.67,0.0,1000.0,3.8,2,2,0,Single,0,Mortgage,0,0.44
CUST_049579,42,20647.37,Bachelor,14.3,741,0.424,1,8103.88,146088.95,9689.57,2.8,4,1,0,Married,1,Rent,1,0.427
CUST_028941,28,45332.3,Some College,1.2,668,0.244,1,10131.28,486968.25,23756.03,7.7,3,0,1,Single,0,Own,0,0.213
CUST_045072,67,22620.94,Bachelor,26.8,809,0.592,0,1992.86,22717.13,2921.21,0.0,6,0,0,Married,2,Rent,0,0.438
CUST_033328,58,83845.99,Bachelor,4.5,655,0.491,3,15907.58,0.0,70499.56,3.9,2,1,0,Single,1,Mortgage,0,0.439
CUST_011496,52,118972.43,Bachelor,4.4,850,0.626,2,39556.05,0.0,6753.36,8.6,2,0,0,Married,2,Rent,1,0.516
CUST_001952,43,102428.51,Bachelor,21.0,668,0.332,0,918.39,279418.31,38000.34,3.0,1,0,0,Single,0,With Parents,1,0.498
CUST_040600,41,37130.52,Some College,19.0,653,0.254,1,13759.7,0.0,19260.06,3.0,2,1,0,Single,2,Rent,0,0.434
CUST_005612,23,55341.4,Bachelor,1.0,850,0.348,4,21355.19,58764.03,5489.04,4.9,2,0,0,Married,0,Rent,0,0.396
CUST_041736,61,55817.56,Bachelor,18.6,635,0.458,0,6393.68,0.0,1000.0,6.7,2,0,0,Married,0,Mortgage,1,0.44
CUST_002925,32,138663.77,Some College,8.2,667,0.168,3,67615.66,0.0,43064.41,1.6,4,0,0,Single,2,With Parents,1,0.506
CUST_013716,67,35422.7,High School,0.1,754,0.495,1,780.45,110807.77,2024.35,9.4,2,0,0,Single,1,Rent,0,0.418
CUST_049326,64,24192.99,Master,2.2,640,0.212,1,14772.05,108321.85,8273.9,1.7,5,0,0,Single,0,Own,0,0.394
CUST_031498,40,53566.55,High School,1.1,591,0.291,5,3471.24,37251.8,1469.92,7.5,3,0,0,Single,1,Rent,1,0.328
CUST_026147,49,35041.43,Some College,12.4,620,0.376,3,9316.9,0.0,14359.36,3.7,2,1,0,Single,2,Rent,0,0.412
CUST_003252,29,108704.99,High School,2.7,736,0.339,2,46097.48,327609.01,13229.1,0.7,1,1,0,Single,0,Rent,0,0.498
CUST_013620,60,69188.34,Some College,1.4,493,0.637,4,25549.68,0.0,20383.98,13.3,2,0,0,Married,1,Rent,0,0.299
CUST_027365,69,32381.42,High School,8.4,529,0.152,2,2696.46,50971.88,17285.1,7.8,1,1,0,Divorced,0,Mortgage,1,0.388
CUST_033353,64,161646.06,Some College,3.8,600,0.423,1,77019.58,138802.31,13362.52,1.1,4,1,0,Married,1,Rent,1,0.449
CUST_047989,49,41901.32,Bachelor,4.5,617,0.57,1,298.85,7768.43,8068.08,4.6,1,1,1,Single,0,Mortgage,1,0.194
CUST_032735,57,35688.41,Bachelor,1.6,562,0.267,0,34369.16,45202.85,10457.72,14.7,0,0,0,Married,0,Own,1,0.378
CUST_033540,28,130193.14,Some College,6.0,652,0.248,1,49291.42,73984.54,25980.37,0.3,0,0,1,Married,2,Own,0,0.244
CUST_035378,45,64287.91,High School,0.8,575,0.231,1,16243.18,0.0,79505.54,3.8,2,0,0,Married,1,Mortgage,0,0.39
CUST_023385,68,35239.41,Bachelor,0.4,661,0.181,1,9183.18,45887.78,31688.35,1.3,0,1,0,Single,1,Mortgage,0,0.388
CUST_003683,33,90565.33,Bachelor,10.6,671,0.377,3,2366.5,139405.64,23439.23,6.9,4,0,0,Married,1,Rent,1,0.495
CUST_011114,62,157597.28,Some College,0.5,780,0.414,0,6393.45,76246.76,57578.6,4.0,3,0,0,Married,0,Mortgage,1,0.5
CUST_043125,39,43242.22,High School,17.0,562,0.32,1,17073.58,185199.19,36895.62,4.4,2,1,0,Single,1,Mortgage,0,0.385
CUST_041759,30,25393.21,Bachelor,8.0,535,0.308,0,5895.25,57602.6,1000.0,5.2,3,2,0,Widowed,1,Mortgage,0,0.369
CUST_007264,39,64796.54,High School,17.0,502,0.454,1,437.19,30781.48,1935.79,0.1,2,0,0,Single,1,Own,0,0.409
CUST_043806,37,67516.33,High School,14.5,560,0.229,0,19180.89,0.0,18773.5,2.5,2,1,0,Married,0,Mortgage,0,0.452
CUST_018062,47,83019.97,Bachelor,15.4,691,0.309,3,22030.89,0.0,46069.33,11.1,1,1,0,Married,1,Rent,0,0.502
CUST_038792,25,20000.0,Bachelor,3.0,663,0.5,1,993.71,0.0,5636.78,1.5,0,2,0,Single,1,Own,1,0.372
CUST_008501,61,20000.0,High School,3.6,683,0.314,1,5406.37,89240.27,1000.0,4.0,1,1,0,Single,0,Mortgage,1,0.397
CUST_049031,41,32393.38,High School,1.2,632,0.498,0,14302.04,0.0,20942.53,2.7,2,0,0,Married,0,With Parents,0,0.362
CUST_002354,37,35598.29,High School,10.7,629,0.379,1,16012.69,401439.81,1000.0,2.3,1,0,1,Married,0,Mortgage,1,0.208
CUST_023885,47,24558.42,Bachelor,21.1,552,0.3,0,6686.71,0.0,1506.55,4.2,3,0,0,Widowed,1,Rent,1,0.38
CUST_030427,41,107421.11,High School,19.0,665,0.417,2,15269.89,241.55,24389.82,2.3,0,0,0,Married,1,Mortgage,1,0.489
CUST_020456,37,68366.58,High School,2.4,691,0.232,2,16658.66,0.0,1038.08,1.7,2,1,0,Married,1,Mortgage,1,0.475
CUST_002731,41,64340.5,Some College,13.8,583,0.338,4,291.9,86244.54,9927.06,1.0,0,1,0,Single,0,Own,1,0.356
CUST_035546,34,29087.53,Master,3.0,773,0.426,2,1308.26,62796.4,1109.3,0.1,1,0,0,Divorced,0,Mortgage,1,0.429
CUST_009886,30,26627.74,Bachelor,8.0,514,0.177,3,2501.01,0.0,4647.83,10.8,4,1,0,Married,0,Own,0,0.375
CUST_047376,56,20000.0,Master,1.1,694,0.643,1,1327.34,8397.25,1000.0,6.4,3,1,0,Single,0,Own,0,0.365
CUST_017307,42,61277.07,Some College,3.2,797,0.445,2,14480.52,398250.99,22276.11,4.4,0,0,0,Divorced,1,Mortgage,0,0.483
CUST_036596,53,58817.21,High School,30.1,725,0.296,2,10415.81,46355.39,3546.72,9.2,4,0,1,Divorced,0,Own,0,0.244
CUST_005546,43,46389.69,PhD,1.3,773,0.296,2,411.29,47923.63,3671.76,2.5,3,0,0,Widowed,0,Mortgage,1,0.461
CUST_044900,66,84898.31,Bachelor,0.7,700,0.183,2,60790.34,0.0,12781.02,1.4,6,1,0,Married,0,Own,0,0.494
CUST_034534,61,25795.04,High School,7.4,644,0.158,1,3583.92,724878.48,18149.22,4.7,3,0,0,Married,0,Rent,0,0.401
CUST_045350,33,27749.04,Some College,7.8,552,0.204,0,1140.84,0.0,5714.54,2.3,1,0,0,Single,2,Rent,1,0.387
CUST_035511,47,63698.12,Master,7.4,645,0.472,0,58778.99,666469.39,5383.22,3.0,5,1,0,Married,0,Mortgage,1,0.446
CUST_011997,65,26698.31,Some College,17.1,718,0.188,1,773.87,0.0,3420.75,3.1,2,0,0,Married,1,Rent,0,0.449
CUST_000110,26,33605.4,High School,4.0,803,0.391,0,4721.01,0.0,10348.59,5.6,2,1,0,Single,0,With Parents,1,0.452
CUST_046865,68,40740.08,Bachelor,1.2,676,0.392,1,8771.79,0.0,2465.37,2.8,3,0,0,Single,0,Mortgage,0,0.412
CUST_035886,63,83312.06,Bachelor,1.1,584,0.107,0,77466.33,0.0,14249.21,8.2,1,0,0,Divorced,0,Rent,0,0.463
CUST_026586,49,79657.01,High School,10.5,793,0.383,1,90208.25,0.0,27550.6,4.3,1,2,0,Married,2,Mortgage,1,0.535
CUST_014791,41,116314.37,High School,4.9,562,0.344,3,253955.85,283050.06,6586.47,1.2,10,0,0,Single,0,Mortgage,1,0.446
CUST_022170,26,33227.38,Some College,4.0,591,0.199,2,1599.19,0.0,11085.75,22.2,1,0,0,Married,2,Rent,0,0.397
CUST_044951,39,48325.58,Bachelor,9.0,705,0.218,0,477.72,136146.59,21278.86,2.0,4,0,0,Married,0,Mortgage,1,0.471
CUST_000679,57,88316.61,Bachelor,2.0,576,0.231,3,31958.69,0.0,23936.88,7.7,4,2,0,Single,0,Mortgage,0,0.452
CUST_014274,29,42968.98,Some College,3.5,589,0.275,2,22452.02,43258.37,2712.78,24.0,1,1,0,Married,0,Rent,1,0.403
CUST_023919,59,115109.35,High School,5.5,465,0.44,3,14656.25,0.0,60042.88,1.5,5,0,0,Married,2,Rent,0,0.416
CUST_043235,28,140834.39,Some College,1.2,504,0.185,3,72179.16,89916.05,92158.84,8.7,2,0,0,Married,0,Own,1,0.416
CUST_045565,40,20000.0,Bachelor,0.7,850,0.44,4,10308.34,87189.41,2372.44,0.1,2,1,0,Married,1,Mortgage,0,0.347
CUST_030407,66,105097.51,Bachelor,5.1,740,0.21,1,35014.94,207945.08,20043.16,4.7,4,1,1,Married,1,Own,0,0.259
CUST_021053,26,40342.82,High School,4.0,509,0.714,1,876.16,19401.14,10890.62,6.6,4,2,0,Widowed,0,Rent,0,0.335
CUST_033123,29,104740.3,Some College,1.7,492,0.245,3,5812.68,74786.97,1960.24,6.9,5,0,0,Divorced,0,Mortgage,1,0.425
CUST_029280,65,67032.73,Some College,5.7,627,0.481,2,25034.7,71217.86,2044.76,4.8,0,0,0,Widowed,0,Mortgage,0,0.439
CUST_030183,57,48238.14,Some College,1.9,725,0.139,2,3679.32,35091.09,6095.21,2.3,4,0,0,Single,2,Rent,1,0.463
CUST_046627,65,21076.42,Master,1.1,705,0.188,1,11648.05,114584.14,11553.21,11.3,0,1,0,Married,0,Own,1,0.405
CUST_014283,25,56119.13,Bachelor,3.0,508,0.294,2,25921.53,0.0,13128.77,0.4,2,0,0,Married,1,Mortgage,0,0.392
CUST_003014,58,89095.28,Some College,10.9,615,0.379,3,35328.74,59272.35,80686.34,0.3,4,0,0,Single,0,Own,0,0.449
CUST_001506,61,87913.21,High School,1.0,716,0.329,0,12843.46,5507.54,17173.63,2.2,1,0,0,Married,0,Rent,1,0.488
CUST_004397,57,60208.67,Some College,8.3,705,0.482,2,14761.51,51703.21,1000.0,1.5,3,0,0,Married,1,Rent,1,0.463
CUST_007267,22,31926.32,High School,0.0,650,0.547,0,11389.36,0.0,38642.18,3.6,6,0,0,Married,3,Mortgage,0,0.338
CUST_030766,65,29053.25,High School,3.3,549,0.153,1,9548.58,0.0,4042.56,0.4,2,0,0,Married,0,Mortgage,0,0.379
CUST_023942,62,20000.0,Master,1.1,850,0.139,1,2680.18,233114.39,26937.15,8.2,2,0,0,Single,2,Mortgage,0,0.425
CUST_042673,26,82566.42,Master,4.0,638,0.3,1,34432.12,0.0,13884.16,4.2,0,1,0,Single,2,Mortgage,0,0.473
CUST_027083,27,37394.24,High School,5.0,682,0.325,0,14765.53,0.0,19406.2,6.9,5,0,0,Married,0,Mortgage,0,0.424
CUST_026192,53,63925.71,Bachelor,3.2,467,0.356,2,10993.24,0.0,61015.83,0.1,2,1,0,Divorced,1,Mortgage,0,0.368
CUST_042925,61,103157.99,Bachelor,13.8,571,0.354,0,18135.83,62310.24,38108.89,3.2,1,1,0,Married,0,Rent,1,0.463
CUST_038230,34,37345.3,Bachelor,1.3,843,0.327,0,21069.48,14052.03,9630.65,1.4,2,0,0,Married,1,Mortgage,1,0.469
CUST_026397,31,134995.38,Some College,9.0,621,0.178,2,14983.61,0.0,17147.43,5.0,2,0,0,Married,0,Rent,0,0.493
CUST_035606,36,44107.26,Bachelor,1.6,755,0.275,0,10220.12,0.0,6709.26,3.2,0,1,0,Married,1,Own,0,0.455
CUST_029560,30,84209.77,Some College,3.4,670,0.397,2,1096.41,127630.01,7398.76,3.7,4,0,0,Divorced,0,Mortgage,1,0.473
CUST_045924,55,36622.43,Master,0.4,706,0.311,1,6736.62,55434.8,1000.0,6.4,5,0,0,Single,2,Mortgage,1,0.421
CUST_045521,23,24963.08,Master,1.0,496,0.64,3,5355.18,0.0,2893.06,1.5,4,0,0,Married,0,Own,1,0.307
CUST_010540,31,47012.55,Master,8.0,658,0.237,2,1039.72,5050.97,3164.51,1.0,1,0,0,Single,3,Own,0,0.448
CUST_018243,32,49633.02,Bachelor,10.0,657,0.365,2,16042.15,4274.54,12604.33,1.5,3,0,0,Single,1,Mortgage,0,0.446
CUST_044156,35,23723.36,Master,0.3,737,0.291,0,9686.33,265385.46,16448.94,10.9,2,0,0,Married,2,Rent,1,0.397
CUST_044193,34,73473.01,Master,0.8,626,0.282,2,23776.69,0.0,3397.13,3.7,0,1,0,Married,0,Mortgage,0,0.451
CUST_002157,52,71572.3,Some College,0.0,747,0.314,2,13083.46,0.0,11358.24,10.2,7,1,0,Single,0,Own,0,0.484
CUST_025859,28,49960.99,Bachelor,6.0,703,0.273,0,12073.73,298605.59,76708.05,6.6,0,0,0,Married,0,Rent,0,0.419
CUST_025812,23,20000.0,Bachelor,0.3,504,0.598,0,570.8,79305.33,14549.07,2.2,2,0,0,Single,2,Own,0,0.284
CUST_046419,66,44942.89,Bachelor,0.0,745,0.337,1,11171.45,73386.47,1000.0,0.4,5,2,0,Married,2,Mortgage,1,0.442
CUST_022553,53,40486.51,Bachelor,2.2,724,0.189,4,18977.09,188152.49,5845.45,0.9,4,0,0,Married,0,Mortgage,0,0.359
CUST_012534,38,42073.11,Some College,2.4,355,0.407,1,8460.61,0.0,1000.0,12.7,3,0,0,Married,0,Mortgage,0,0.357
CUST_043895,31,75139.71,Bachelor,4.8,555,0.296,2,25173.68,767991.44,10207.54,6.2,1,0,0,Married,2,Rent,1,0.44
CUST_002828,35,57706.2,Some College,10.7,640,0.175,0,1091.71,309014.46,36628.06,1.7,2,2,0,Married,2,Rent,0,0.457
CUST_045537,40,55990.29,Some College,5.1,850,0.663,1,892.6,0.0,33656.09,6.1,5,1,0,Married,2,Own,1,0.47
CUST_019981,66,87506.36,Bachelor,21.0,627,0.446,0,21334.05,191511.82,1644.55,19.4,0,0,0,Married,1,Rent,0,0.474
CUST_005206,58,59279.41,Bachelor,0.7,626,0.61,1,20388.44,0.0,46788.55,4.3,3,1,0,Single,0,Mortgage,0,0.38
CUST_048776,55,36533.16,PhD,0.4,708,0.426,1,9381.28,0.0,8379.0,18.3,5,1,0,Married,1,Own,0,0.411
CUST_018155,55,44357.6,Some College,8.3,699,0.316,0,188.79,139594.1,25533.56,2.0,1,0,0,Married,3,Own,1,0.445
CUST_043486,64,20000.0,Bachelor,0.4,768,0.378,1,702.63,0.0,1000.0,0.2,2,2,0,Married,0,Own,1,0.411
CUST_009515,61,26892.41,High School,0.4,671,0.47,3,5117.85,0.0,17064.85,2.1,2,0,0,Single,0,Rent,0,0.368
CUST_044800,36,36609.21,High School,14.0,523,0.351,2,3733.63,0.0,5211.48,6.6,2,1,0,Single,0,Rent,1,0.384
CUST_022900,65,20000.0,Master,11.9,694,0.457,0,12184.51,262836.45,2137.05,7.4,1,0,0,Widowed,1,Mortgage,0,0.407
CUST_031056,67,36762.04,High School,2.4,582,0.243,1,1049.37,0.0,12330.1,1.2,5,1,0,Single,2,Mortgage,0,0.391
CUST_039298,68,105085.24,High School,20.9,584,0.487,0,2852.76,200502.52,86976.04,9.5,2,2,0,Single,0,Mortgage,0,0.433
CUST_021991,38,80973.16,Bachelor,3.9,438,0.376,2,43913.06,0.0,26495.41,5.4,0,0,0,Single,1,Own,1,0.42
CUST_015781,63,55957.81,High School,23.7,762,0.403,1,1437.5,53737.51,1856.15,2.3,2,1,0,Married,1,Rent,1,0.488
CUST_048642,64,41191.83,Master,2.8,549,0.393,0,1409.09,180601.54,6132.79,0.0,0,0,0,Divorced,2,Own,0,0.374
CUST_035888,58,61398.96,Master,5.3,588,0.365,1,11186.04,187694.72,18114.96,2.4,3,1,0,Divorced,2,Rent,1,0.427
CUST_045091,39,39166.99,High School,2.2,639,0.234,2,5687.94,0.0,9180.29,13.5,2,0,0,Divorced,2,Own,0,0.414
CUST_024702,58,76700.81,Some College,5.5,821,0.35,0,556.2,27048.76,58292.67,1.7,5,1,0,Married,0,Mortgage,0,0.509
CUST_036908,48,70710.63,Bachelor,4.2,671,0.281,2,18459.34,65435.94,8729.59,5.6,1,0,0,Divorced,0,With Parents,1,0.472
CUST_046178,25,20000.0,Some College,3.0,611,0.221,2,4323.35,40828.25,5751.23,11.8,2,1,0,Married,2,Rent,0,0.38
CUST_025378,43,26673.35,Some College,17.4,667,0.333,1,2601.75,0.0,5835.61,6.8,1,0,0,Married,1,Rent,1,0.419
CUST_006503,63,39951.82,Some College,7.0,850,0.325,4,34453.36,0.0,10598.47,4.1,4,0,0,Divorced,1,Rent,1,0.393
CUST_000768,56,126261.43,High School,10.0,566,0.284,3,30138.92,34890.12,8848.94,1.6,5,0,0,Single,1,Own,1,0.468
CUST_027653,36,72796.59,Some College,9.2,809,0.534,1,18332.43,36084.79,25311.05,3.8,2,2,0,Divorced,3,Own,0,0.514
CUST_014819,24,23011.97,Master,2.0,677,0.619,1,17594.4,0.0,5449.72,5.3,4,0,0,Divorced,0,Mortgage,0,0.368
CUST_029536,51,20680.38,High School,0.5,717,0.595,0,3703.28,0.0,5669.44,21.9,1,1,0,Single,0,Mortgage,1,0.376
CUST_000192,55,20000.0,High School,4.8,599,0.309,0,19529.28,0.0,8711.23,0.4,0,0,0,Married,1,Rent,0,0.373
CUST_021404,23,47088.53,PhD,0.4,592,0.381,1,669.2,112717.45,27719.0,5.6,3,0,0,Single,1,Rent,0,0.382
CUST_035232,69,79791.72,Some College,5.7,619,0.547,2,10777.5,0.0,2889.55,0.0,2,0,0,Single,2,Mortgage,0,0.45
CUST_023335,54,58598.38,High School,2.3,666,0.474,0,10268.26,0.0,13322.34,4.7,0,0,0,Divorced,0,Mortgage,0,0.43
CUST_026362,48,56123.23,High School,13.2,618,0.407,1,32776.16,0.0,21922.92,8.3,5,0,0,Single,1,Rent,0,0.439
CUST_019311,48,20000.0,Some College,3.0,749,0.273,2,748.44,0.0,3621.14,8.1,1,2,0,Married,0,Rent,0,0.421
CUST_007077,60,85473.63,Some College,5.0,553,0.176,1,7313.0,121118.46,14540.03,6.6,5,0,0,Divorced,2,Own,1,0.458
CUST_004403,32,46929.98,High School,4.7,638,0.151,0,5019.75,40084.01,2589.33,3.9,3,0,0,Married,0,Mortgage,0,0.439
CUST_026135,26,27704.77,Bachelor,4.0,785,0.171,2,5727.06,72776.62,1014.58,3.9,3,0,0,Widowed,0,Own,0,0.457
CUST_007828,32,69028.53,High School,10.0,687,0.271,4,552.25,34481.01,1189.65,1.7,0,0,0,Single,1,Rent,1,0.395
CUST_013697,54,91593.22,Bachelor,15.9,631,0.559,0,2204.55,80340.48,1215.71,11.3,3,1,0,Single,0,Mortgage,1,0.465
CUST_039336,44,40104.76,Some College,9.1,815,0.334,1,9412.7,80987.24,43688.53,2.9,3,0,0,Divorced,0,Mortgage,1,0.454
CUST_022412,57,47655.47,Some College,9.2,573,0.357,1,23481.79,152830.84,3758.98,16.6,5,1,0,Single,1,Rent,0,0.414
CUST_006637,28,54891.14,Bachelor,0.9,513,0.231,2,5186.87,0.0,1651.42,0.4,2,0,0,Single,0,Rent,1,0.391
CUST_002322,54,58500.49,Bachelor,15.1,671,0.363,3,59221.16,892802.0,6274.11,3.0,2,2,0,Single,2,Mortgage,1,0.464
CUST_034436,48,57836.74,Master,4.1,717,0.197,1,44058.16,0.0,7485.03,22.7,1,0,0,Single,1,Own,1,0.476
CUST_011151,27,84710.23,Bachelor,4.3,597,0.462,1,14565.02,71311.86,6535.64,0.1,2,0,0,Married,2,Rent,0,0.446
CUST_043393,55,49045.94,Some College,8.4,602,0.392,3,24243.75,98638.01,12534.38,3.4,2,0,0,Married,1,Rent,0,0.42
CUST_003622,24,32996.41,High School,0.1,739,0.241,2,909.56,0.0,35640.73,5.0,4,0,0,Married,1,Mortgage,1,0.4
CUST_030370,23,36318.89,Some College,1.0,627,0.472,2,1526.16,533207.39,1225.1,0.1,2,1,1,Single,0,Own,0,0.19
CUST_014543,28,20000.0,Master,2.0,696,0.391,0,254.12,0.0,3524.22,0.9,1,0,0,Married,1,Mortgage,1,0.39
CUST_049233,66,61888.74,Some College,8.1,588,0.519,0,12325.31,199899.81,2735.81,5.4,1,1,0,Widowed,1,Mortgage,1,0.422
CUST_039634,66,126874.01,PhD,3.2,549,0.168,1,97173.94,39941.88,8833.03,0.8,2,1,0,Single,0,Rent,0,0.452
CUST_022316,40,20000.0,Some College,0.2,526,0.429,0,6921.81,313545.18,5059.02,34.7,0,0,0,Single,0,Mortgage,0,0.324
CUST_023206,56,32685.67,Master,3.0,692,0.175,2,1973.9,0.0,20519.57,3.0,4,0,0,Single,1,Rent,0,0.417
CUST_036906,63,49734.09,Bachelor,3.2,722,0.122,1,2607.21,481876.23,13501.8,3.7,0,0,0,Single,1,Rent,0,0.47
CUST_034574,53,22465.28,High School,1.0,745,0.449,1,1300.94,117172.43,12644.99,2.6,3,0,0,Single,0,With Parents,1,0.396
CUST_025485,35,20000.0,Bachelor,13.0,735,0.165,3,6254.42,228155.94,2784.53,6.5,1,1,0,Married,3,Mortgage,0,0.447
CUST_047664,69,26576.92,High School,0.2,638,0.136,2,6065.3,0.0,28208.12,1.9,2,0,0,Married,1,Mortgage,0,0.367
CUST_038140,43,20000.0,High School,2.0,629,0.423,1,3559.54,600578.17,8095.54,30.0,2,0,0,Single,3,Mortgage,1,0.365
CUST_045928,26,27537.8,High School,0.7,496,0.218,4,292.5,84526.38,9068.78,9.2,4,1,0,Married,0,Own,1,0.277
CUST_016142,55,73474.88,Some College,8.2,586,0.224,5,26673.01,0.0,7413.23,2.9,1,0,0,Widowed,0,Mortgage,0,0.372
CUST_031785,22,20000.0,High School,0.0,850,0.202,2,3393.61,34970.55,3750.33,6.4,5,0,0,Single,2,Mortgage,1,0.453
CUST_003736,39,48549.43,Bachelor,5.6,610,0.204,1,14934.53,0.0,3367.44,0.5,3,1,0,Married,0,Mortgage,1,0.43
CUST_046857,29,76755.23,Some College,0.4,516,0.441,1,7931.63,0.0,15064.65,9.6,6,0,0,Single,1,Mortgage,1,0.404
CUST_001492,50,79276.04,Bachelor,8.0,653,0.434,2,14934.42,0.0,100000.0,1.1,3,2,0,Single,3,Mortgage,0,0.441
CUST_015409,22,23859.14,High School,0.0,362,0.392,1,44597.66,37612.64,20677.22,0.9,3,0,0,Married,1,Rent,0,0.299
CUST_028638,65,47947.56,Master,6.4,649,0.219,4,2401.58,74046.73,2611.98,0.1,4,0,0,Divorced,3,Own,0,0.355
CUST_024360,34,20000.0,High School,8.4,675,0.18,1,1184.76,0.0,6839.77,3.7,2,2,0,Widowed,0,Mortgage,0,0.421
CUST_016411,59,57611.29,High School,1.0,611,0.319,1,810.27,29589.07,10748.03,14.1,3,0,0,Married,0,With Parents,1,0.42
CUST_016123,49,41117.99,Some College,8.1,669,0.402,1,39799.88,0.0,16265.05,7.6,2,0,0,Widowed,1,Mortgage,0,0.429
CUST_018287,53,196784.25,Master,10.2,850,0.323,1,24585.36,34118.1,11179.63,0.7,3,0,1,Married,0,Own,0,0.28
CUST_016872,69,51026.16,Master,16.5,479,0.419,2,5254.39,0.0,26427.26,12.6,1,0,0,Single,0,Own,1,0.389
CUST_021795,34,49205.63,High School,5.4,702,0.255,1,16218.0,13105.06,21722.41,9.5,8,1,0,Married,0,Mortgage,1,0.457
CUST_027691,66,36218.12,Bachelor,32.9,495,0.214,0,405.44,0.0,20222.38,18.6,1,1,0,Single,2,Mortgage,0,0.381
CUST_041382,62,123205.61,Some College,11.6,679,0.356,3,15139.09,96019.32,77966.4,4.4,1,0,0,Divorced,0,Rent,0,0.487
CUST_008554,65,33522.62,High School,4.0,687,0.204,0,11106.46,0.0,1000.0,0.9,4,1,0,Divorced,1,Mortgage,0,0.429
CUST_013977,59,20000.0,Master,17.1,450,0.307,1,8370.01,282006.05,1761.59,18.4,2,0,0,Single,1,Rent,0,0.355
CUST_002947,65,39730.5,High School,10.8,691,0.274,1,5711.63,36412.74,8876.49,3.2,4,1,0,Married,0,Rent,0,0.451
CUST_029098,43,50720.19,Master,1.0,759,0.205,2,5905.41,114015.79,2658.95,1.9,3,2,0,Married,1,Mortgage,0,0.47
CUST_027996,54,61634.73,High School,1.9,685,0.37,1,17774.72,0.0,10202.18,2.9,2,0,0,Single,2,Rent,0,0.449
CUST_036520,39,20000.0,Master,1.8,624,0.379,0,5020.49,8314.52,11487.02,2.9,7,0,0,Married,2,Mortgage,0,0.359
CUST_009343,43,129606.07,Master,6.8,660,0.218,3,66126.86,103553.22,100000.0,19.4,3,0,0,Divorced,1,Rent,0,0.475
CUST_024855,30,39851.96,Bachelor,8.0,692,0.114,0,6082.4,50237.36,5451.92,5.0,2,0,0,Married,1,Mortgage,1,0.46
CUST_000528,55,61180.25,Bachelor,6.7,432,0.149,1,9593.97,114318.92,19773.05,0.2,1,0,0,Married,0,With Parents,0,0.42
CUST_033475,27,68055.17,PhD,1.9,634,0.251,1,49723.13,60943.89,35862.28,5.2,2,0,0,Married,0,Mortgage,0,0.449
CUST_018905,58,35067.61,Bachelor,9.9,482,0.186,1,14369.92,60438.1,11791.53,8.9,4,0,0,Single,2,Rent,0,0.388
CUST_036502,26,49921.72,Master,2.6,584,0.325,3,12482.9,152364.18,9359.52,0.5,1,0,0,Widowed,0,Mortgage,0,0.404
CUST_032194,44,74005.27,High School,6.1,781,0.336,0,125.64,0.0,33712.29,0.0,2,0,0,Single,1,Mortgage,0,0.515
CUST_007018,69,52126.38,High School,1.0,610,0.191,0,11462.69,69746.91,14936.6,5.7,4,1,0,Married,0,Rent,0,0.423
CUST_022759,26,80963.5,Master,1.2,816,0.369,0,16634.15,0.0,21960.09,0.5,4,1,0,Married,1,Rent,1,0.518
CUST_030002,48,27293.01,High School,5.6,732,0.297,1,655.31,380072.88,3291.54,2.3,5,0,0,Divorced,1,With Parents,0,0.432
CUST_021999,48,31237.24,Bachelor,4.8,737,0.245,2,2228.59,14721.67,8091.71,1.4,1,1,0,Single,0,Mortgage,0,0.442
CUST_041464,41,47539.5,High School,0.7,620,0.408,1,10346.44,255165.15,51690.17,1.4,4,0,0,Single,2,Own,1,0.368
CUST_029240,36,108974.45,High School,1.4,850,0.163,3,46621.13,0.0,85496.9,0.9,1,0,0,Married,0,Mortgage,1,0.527
CUST_002703,58,25620.3,Some College,12.6,637,0.4,0,9368.63,231076.4,2839.43,2.0,1,0,0,Widowed,0,Mortgage,1,0.401
CUST_031313,27,42045.67,High School,1.8,573,0.445,3,170.1,0.0,1242.28,4.7,3,2,0,Married,0,Mortgage,1,0.376
CUST_047210,68,37917.34,Bachelor,0.2,850,0.349,0,2301.49,0.0,1010.79,0.5,4,1,0,Married,0,Own,0,0.467
CUST_036074,23,57022.83,Master,0.2,665,0.274,4,5100.0,0.0,43483.44,2.7,2,1,0,Married,0,Own,0,0.335
